speed, gear, position_x, position_y
10.714421272277832, 1, 128.89122009277344, -24.465967178344727, 
10.593036651611328, 1, 128.90167236328125, -23.458459854125977, 
10.499576568603516, 1, 128.9084014892578, -22.464139938354492, 
10.375139236450195, 1, 128.91555786132812, -21.475841522216797, 
10.274473190307617, 1, 128.9223175048828, -20.513031005859375, 
10.194522857666016, 1, 128.92860412597656, -19.55770492553711, 
10.13653564453125, 1, 128.9349822998047, -18.5894718170166, 
10.103338241577148, 1, 128.94090270996094, -17.65038299560547, 
10.039955139160156, 1, 128.947021484375, -16.708892822265625, 
10.020637512207031, 1, 128.95306396484375, -15.788039207458496, 
9.93986701965332, 1, 128.95896911621094, -14.876139640808105, 
9.817220687866211, 1, 128.96295166015625, -13.951347351074219, 
9.607664108276367, 1, 128.92617797851562, -13.064804077148438, 
9.523466110229492, 1, 128.87098693847656, -12.181103706359863, 
9.347236633300781, 1, 128.80831909179688, -11.288322448730469, 
9.06726360321045, 1, 128.68017578125, -10.413105010986328, 
8.931395530700684, 1, 128.52169799804688, -9.499923706054688, 
8.646392822265625, 1, 128.31272888183594, -8.544901847839355, 
8.27459716796875, 1, 128.0851287841797, -7.852489948272705, 
8.047593116760254, 1, 127.76923370361328, -7.140754222869873, 
7.583520889282227, 1, 127.37005615234375, -6.476903915405273, 
7.312863826751709, 1, 126.91514587402344, -5.900036334991455, 
6.950016975402832, 1, 126.4102783203125, -5.409233093261719, 
6.737703800201416, 1, 125.87970733642578, -4.982245922088623, 
6.4732866287231445, 1, 125.31481170654297, -4.653254508972168, 
6.285813331604004, 1, 124.93167877197266, -4.467174053192139, 
6.383752822875977, 1, 124.53540802001953, -4.300415992736816, 
6.2642107009887695, 1, 124.14081573486328, -4.142203330993652, 
6.19478702545166, 1, 123.7574691772461, -3.976267099380493, 
6.15514612197876, 1, 123.37810516357422, -3.8110692501068115, 
6.083768367767334, 1, 123.0079345703125, -3.651611328125, 
6.195603370666504, 0, 122.62655639648438, -3.496816396713257, 
6.0443339347839355, 0, 122.25395202636719, -3.3448498249053955, 
6.179117679595947, 2, 121.8736572265625, -3.187100648880005, 
6.580212116241455, 2, 121.47636413574219, -3.022463321685791, 
6.931706428527832, 2, 121.05065155029297, -2.852559804916382, 
7.204071521759033, 2, 120.59781646728516, -2.7043237686157227, 
7.202211380004883, 2, 120.12532806396484, -2.5810961723327637, 
7.293670654296875, 2, 119.65026092529297, -2.4560093879699707, 
7.289198875427246, 2, 119.17951202392578, -2.3237316608428955, 
7.255480766296387, 2, 118.71038055419922, -2.198012590408325, 
7.469849109649658, 2, 118.22862243652344, -2.079177141189575, 
7.802942276000977, 2, 117.7265853881836, -1.9572997093200684, 
8.093504905700684, 2, 117.20020294189453, -1.8451647758483887, 
8.384615898132324, 2, 116.6541976928711, -1.7365233898162842, 
8.515458106994629, 2, 116.09693908691406, -1.6237341165542603, 
8.631972312927246, 2, 115.5328369140625, -1.5164257287979126, 
8.788951873779297, 0, 114.95439910888672, -1.4135106801986694, 
8.876517295837402, 0, 114.37290954589844, -1.3152966499328613, 
8.837890625, 3, 113.79264068603516, -1.2297155857086182, 
9.13765811920166, 3, 113.19661712646484, -1.1355358362197876, 
9.252803802490234, 3, 112.58902740478516, -1.0488183498382568, 
9.468290328979492, 3, 111.96990966796875, -0.9664770364761353, 
9.776567459106445, 3, 111.3282470703125, -0.9003320336341858, 
10.077407836914062, 3, 110.66539001464844, -0.8332898020744324, 
10.348323822021484, 3, 109.98395538330078, -0.7664587497711182, 
10.606748580932617, 3, 109.28471374511719, -0.6991015672683716, 
10.819326400756836, 3, 108.5702896118164, -0.6320898532867432, 
11.001007080078125, 3, 107.84099578857422, -0.5856494307518005, 
11.182942390441895, 3, 107.09890747070312, -0.5357006788253784, 
11.357365608215332, 3, 106.34466552734375, -0.4986523389816284, 
11.651546478271484, 3, 105.57369995117188, -0.46401122212409973, 
11.757293701171875, 3, 104.79251098632812, -0.4306579530239105, 
12.046205520629883, 3, 103.99539947509766, -0.4050280749797821, 
12.330785751342773, 0, 103.1787109375, -0.3864404261112213, 
12.328672409057617, 0, 102.36052703857422, -0.3690466284751892, 
12.312787055969238, 0, 101.543701171875, -0.3533923327922821, 
12.314682006835938, 2, 100.72730255126953, -0.3387475609779358, 
12.550235748291016, 2, 99.89495849609375, -0.3243481516838074, 
12.803492546081543, 2, 99.04561614990234, -0.30992552638053894, 
13.062312126159668, 2, 98.17879486083984, -0.2953564524650574, 
13.307207107543945, 2, 97.2953109741211, -0.2906530797481537, 
13.56869888305664, 2, 96.39419555664062, -0.2826269567012787, 
13.827345848083496, 2, 95.4755630493164, -0.27537351846694946, 
14.083395957946777, 2, 94.53961944580078, -0.26920652389526367, 
14.325910568237305, 2, 93.5869140625, -0.2637976109981537, 
14.447884559631348, 2, 92.62322998046875, -0.2648901343345642, 
14.417607307434082, 2, 91.6610107421875, -0.28236570954322815, 
14.387212753295898, 2, 90.70143127441406, -0.3001672327518463, 
14.264152526855469, 2, 89.74903869628906, -0.34806516766548157, 
14.107413291931152, 0, 88.81291961669922, -0.4409814476966858, 
14.047273635864258, 0, 87.88572692871094, -0.5732690095901489, 
13.909956932067871, 0, 86.97359466552734, -0.7414221167564392, 
13.717585563659668, 1, 86.07781219482422, -0.9323132038116455, 
13.465442657470703, 1, 85.20616912841797, -1.1516528129577637, 
13.172630310058594, 1, 84.36209106445312, -1.40029776096344, 
12.675878524780273, 1, 83.55194854736328, -1.6736242771148682, 
11.702771186828613, 1, 82.44385528564453, -2.137537717819214, 
10.784294128417969, 1, 81.45999908447266, -2.657757520675659, 
9.974126815795898, 1, 80.60633850097656, -3.2309789657592773, 
9.451872825622559, 1, 79.85086822509766, -3.8481016159057617, 
8.963890075683594, 1, 79.19703674316406, -4.503392219543457, 
8.536077499389648, 1, 78.6462173461914, -5.1857590675354, 
8.173114776611328, 1, 78.18769836425781, -5.881227970123291, 
7.913710594177246, 1, 77.95147705078125, -6.357775688171387, 
7.218369007110596, 1, 77.69391632080078, -7.046923637390137, 
6.954899787902832, 1, 77.56968688964844, -7.4910569190979, 
6.469876766204834, 1, 77.47128295898438, -7.912824630737305, 
6.156548976898193, 1, 77.40815734863281, -8.324142456054688, 
5.572519779205322, 1, 77.41252136230469, -8.7085542678833, 
5.47524356842041, 1, 77.44436645507812, -9.075551986694336, 
5.336131572723389, 1, 77.46956634521484, -9.252790451049805, 
5.263334274291992, 1, 77.54383850097656, -9.601858139038086, 
5.362874507904053, 1, 77.63619995117188, -9.953932762145996, 
5.1853861808776855, 1, 77.71472930908203, -10.300141334533691, 
5.186783790588379, 1, 77.77893829345703, -10.644379615783691, 
5.2783403396606445, 0, 77.8439712524414, -10.984440803527832, 
5.179217338562012, 0, 77.91044616699219, -11.3289155960083, 
5.349357604980469, 0, 77.97623443603516, -11.66933536529541, 
5.3221001625061035, 2, 78.02678680419922, -12.016711235046387, 
5.553803443908691, 2, 78.06858825683594, -12.382892608642578, 
6.117800235748291, 2, 78.13228607177734, -12.778578758239746, 
6.431923866271973, 2, 78.19593048095703, -13.20004653930664, 
6.865618705749512, 2, 78.26261138916016, -13.645792961120605, 
7.137092113494873, 2, 78.33185577392578, -14.11098575592041, 
7.455862998962402, 2, 78.40367126464844, -14.593454360961914, 
7.7669854164123535, 2, 78.47830200195312, -15.094457626342773, 
8.061442375183105, 2, 78.55010223388672, -15.611603736877441, 
8.323773384094238, 2, 78.61266326904297, -16.144411087036133, 
8.395462989807129, 2, 78.68019104003906, -16.681190490722656, 
8.566971778869629, 2, 78.74636840820312, -17.221559524536133, 
8.565787315368652, 2, 78.80699157714844, -17.76127815246582, 
8.634920120239258, 0, 78.86158752441406, -18.302141189575195, 
8.931317329406738, 0, 78.929443359375, -18.853010177612305, 
8.938314437866211, 0, 78.99323272705078, -19.401954650878906, 
8.9926118850708, 3, 79.03887176513672, -19.949954986572266, 
9.292330741882324, 3, 79.06454467773438, -20.514493942260742, 
9.593935012817383, 3, 79.10282897949219, -21.093961715698242, 
9.8609619140625, 3, 79.1421890258789, -21.68708038330078, 
10.104301452636719, 3, 79.18013763427734, -22.291900634765625, 
10.335342407226562, 3, 79.21719360351562, -22.907400131225586, 
10.560290336608887, 3, 79.25394439697266, -23.532901763916016, 
10.897095680236816, 3, 79.29071044921875, -24.16799545288086, 
10.999329566955566, 3, 79.32772064208984, -24.81310272216797, 
11.326970100402832, 3, 79.36494445800781, -25.466461181640625, 
11.538043975830078, 3, 79.4024887084961, -26.12838363647461, 
11.74660587310791, 3, 79.44036102294922, -26.79859733581543, 
11.94674301147461, 3, 79.49785614013672, -27.818851470947266, 
12.149955749511719, 3, 79.53660583496094, -28.50857925415039, 
12.351184844970703, 0, 79.57573699951172, -29.20561981201172, 
12.33008861541748, 0, 79.6109390258789, -29.89923667907715, 
12.298104286193848, 0, 79.63429260253906, -30.587553024291992, 
12.309988975524902, 2, 79.67662811279297, -31.611610412597656, 
12.432388305664062, 2, 79.70723724365234, -32.295536041259766, 
12.643680572509766, 2, 79.73346710205078, -32.985191345214844, 
12.965085983276367, 2, 79.7696533203125, -34.03397750854492, 
13.119816780090332, 2, 79.79259490966797, -34.74077606201172, 
13.388044357299805, 2, 79.82406616210938, -35.81059646606445, 
13.50268268585205, 2, 79.846923828125, -36.52646255493164, 
13.764323234558105, 2, 79.87113189697266, -37.60892105102539, 
13.921005249023438, 2, 79.88744354248047, -38.333831787109375, 
14.276616096496582, 2, 79.90508270263672, -39.436702728271484, 
14.609519958496094, 2, 79.91862487792969, -40.55610275268555, 
14.908509254455566, 2, 79.93058776855469, -41.68982696533203, 
15.198145866394043, 2, 79.94206237792969, -42.83576965332031, 
15.28952693939209, 0, 79.95329284667969, -43.98606491088867, 
15.27424430847168, 0, 79.96431732177734, -45.12478256225586, 
15.345149993896484, 3, 79.9751968383789, -46.25369644165039, 
15.591618537902832, 3, 79.98612976074219, -47.38873291015625, 
15.829319953918457, 3, 79.99712371826172, -48.53118896484375, 
16.060991287231445, 3, 80.00819396972656, -49.6802864074707, 
16.288198471069336, 3, 80.01934051513672, -50.83549880981445, 
16.51152229309082, 3, 80.03056335449219, -51.99629592895508, 
16.686586380004883, 3, 80.04183959960938, -53.16070556640625, 
16.71223258972168, 3, 80.05353546142578, -54.32009506225586, 
16.679426193237305, 3, 80.06390380859375, -55.466346740722656, 
16.656158447265625, 3, 80.07414245605469, -56.59988021850586, 
16.635271072387695, 3, 80.08377075195312, -57.71946716308594, 
16.574539184570312, 3, 80.09481048583984, -58.82499313354492, 
16.584543228149414, 0, 80.10501098632812, -59.91995620727539, 
16.56159782409668, 0, 80.11479187011719, -61.00477981567383, 
16.540971755981445, 0, 80.12435150146484, -62.0789794921875, 
16.43470573425293, 2, 80.13375091552734, -63.13972854614258, 
16.338064193725586, 2, 80.1430435180664, -64.18406677246094, 
16.264541625976562, 2, 80.15049743652344, -65.21453094482422, 
16.199920654296875, 2, 80.15983581542969, -66.23283386230469, 
16.140653610229492, 2, 80.16957092285156, -67.24000549316406, 
16.081954956054688, 2, 80.178466796875, -68.23619079589844, 
16.012462615966797, 2, 80.18599700927734, -69.21991729736328, 
15.948396682739258, 2, 80.19247436523438, -70.19119262695312, 
15.885275840759277, 2, 80.19837951660156, -71.149658203125, 
15.823091506958008, 2, 80.20396423339844, -72.09573364257812, 
15.762331008911133, 2, 80.20940399169922, -73.030517578125, 
15.701949119567871, 2, 80.2149429321289, -73.95292663574219, 
15.677666664123535, 2, 80.21935272216797, -74.86471557617188, 
15.697476387023926, 2, 80.22624206542969, -75.76900482177734, 
15.673293113708496, 0, 80.23517608642578, -76.96150970458984, 
15.65715503692627, 0, 80.24183654785156, -77.8455581665039, 
15.546079635620117, 1, 80.2508773803711, -79.00911712646484, 
15.266305923461914, 1, 80.2598876953125, -80.13955688476562, 
15.05814266204834, 1, 80.26846313476562, -81.2403564453125, 
14.862929344177246, 1, 80.27677154541016, -82.31450653076172, 
14.676972389221191, 1, 80.2848892211914, -83.36198425292969, 
14.496631622314453, 1, 80.29289245605469, -84.3844223022461, 
14.325382232666016, 1, 80.30078125, -85.38273620605469, 
14.216092109680176, 1, 80.30824279785156, -86.35987854003906, 
14.149420738220215, 1, 80.315673828125, -87.32109832763672, 
14.049057006835938, 1, 80.3229751586914, -88.26521301269531, 
13.970190048217773, 1, 80.32991027832031, -89.19266510009766, 
13.88460636138916, 1, 80.33692169189453, -90.10417938232422, 
13.769942283630371, 1, 80.3438949584961, -90.99898529052734, 
13.359198570251465, -1, 80.35073852539062, -91.87432098388672, 
12.973820686340332, 0, 80.3573226928711, -92.71418762207031, 
12.957656860351562, 0, 80.3638687133789, -93.54911041259766, 
12.647613525390625, -1, 80.37033081054688, -94.37593841552734, 
12.474823951721191, 0, 80.3766098022461, -95.17979431152344, 
12.460725784301758, 0, 80.38286590576172, -95.98299407958984, 
12.446355819702148, 0, 80.38909912109375, -96.78543853759766, 
12.432083129882812, 0, 80.39530181884766, -97.58698272705078, 
12.418774604797363, 0, 80.4017333984375, -98.3878173828125, 
12.404350280761719, 0, 80.40782928466797, -99.18810272216797, 
12.390369415283203, 0, 80.41346740722656, -99.98773193359375, 
12.377695083618164, 0, 80.41901397705078, -100.78700256347656, 
12.3635835647583, 0, 80.42453002929688, -101.5856704711914, 
12.349495887756348, 0, 80.43004608154297, -102.3834228515625, 
12.335386276245117, 0, 80.43555450439453, -103.1803207397461, 
12.321269035339355, 0, 80.44107055664062, -103.97636413574219, 
12.307148933410645, 0, 80.44658660888672, -104.77152252197266, 
12.293055534362793, 0, 80.45243835449219, -105.5657958984375, 
12.279052734375, 0, 80.45854187011719, -106.35921478271484, 
12.265287399291992, 0, 80.46453094482422, -107.15188598632812, 
12.067973136901855, 1, 80.47042846679688, -107.9391098022461, 
11.779263496398926, 1, 80.4762191772461, -108.70600128173828, 
11.665436744689941, 1, 80.48194885253906, -109.46086883544922, 
11.705148696899414, 1, 80.48768615722656, -110.2154541015625, 
11.702939987182617, 1, 80.49343872070312, -110.9716796875, 
11.64489459991455, 1, 80.49920654296875, -111.72510528564453, 
11.615302085876465, 1, 80.50495910644531, -112.47581481933594, 
11.54928207397461, 1, 80.51070404052734, -113.22340393066406, 
11.452072143554688, 1, 80.51641082763672, -113.96529388427734, 
11.333300590515137, 1, 80.51590728759766, -114.70003509521484, 
11.161774635314941, 1, 80.48772430419922, -115.42472076416016, 
11.034411430358887, 1, 80.44339752197266, -116.13853454589844, 
10.901341438293457, 1, 80.40137481689453, -116.84404754638672, 
10.723403930664062, 1, 80.33748626708984, -117.53815460205078, 
10.606703758239746, 1, 80.24745178222656, -118.21910858154297, 
10.481786727905273, 1, 80.14591979980469, -118.89189147949219, 
10.329726219177246, 1, 80.02999114990234, -119.55198669433594, 
10.16307258605957, 1, 79.88489532470703, -120.19588470458984, 
10.024534225463867, 1, 79.714111328125, -120.82296752929688, 
9.901820182800293, 1, 79.52397918701172, -121.43610382080078, 
9.661474227905273, 1, 79.30149841308594, -122.02434539794922, 
9.272721290588379, 1, 79.04887390136719, -122.57795715332031, 
9.052193641662598, 1, 78.76409149169922, -123.09174346923828, 
8.837037086486816, 1, 78.46195983886719, -123.57808685302734, 
8.575900077819824, 1, 78.14441680908203, -124.03704833984375, 
8.200417518615723, 1, 77.79894256591797, -124.4449691772461, 
8.018712043762207, 1, 77.43407440185547, -124.81327056884766, 
7.80342435836792, 1, 77.05420684814453, -125.151123046875, 
7.562230110168457, 1, 76.66036224365234, -125.44356536865234, 
7.430593013763428, 1, 76.1476821899414, -125.76287841796875, 
7.239428997039795, 1, 75.61643981933594, -126.03338623046875, 
7.237720966339111, 1, 75.05628204345703, -126.3053970336914, 
7.507647514343262, 0, 74.4648666381836, -126.57413482666016, 
7.497094631195068, 0, 73.8497085571289, -126.83592224121094, 
7.497983932495117, 2, 73.23173522949219, -127.0653076171875, 
7.972219467163086, 2, 72.57662200927734, -127.31854248046875, 
8.352012634277344, 2, 71.86278533935547, -127.56114196777344, 
8.735548973083496, 2, 71.10659790039062, -127.77596282958984, 
9.048768043518066, 2, 70.28770446777344, -128.02069091796875, 
9.191279411315918, 2, 69.42767333984375, -128.22886657714844, 
9.3666353225708, 2, 68.48694610595703, -128.3907470703125, 
9.983241081237793, 2, 67.43049621582031, -128.56585693359375, 
10.223104476928711, 2, 66.55530548095703, -128.65353393554688, 
10.49152660369873, 0, 65.6258544921875, -128.730224609375, 
10.491683959960938, 0, 64.6490478515625, -128.80279541015625, 
10.713349342346191, 3, 63.64375686645508, -128.86376953125, 
11.04549789428711, 3, 62.59538269042969, -128.92312622070312, 
11.528509140014648, 3, 61.518802642822266, -128.98251342773438, 
11.776581764221191, 3, 60.42135238647461, -129.0426788330078, 
12.19814682006836, 3, 59.26845169067383, -129.10006713867188, 
12.416975021362305, 3, 58.101131439208984, -129.13113403320312, 
12.839073181152344, 3, 56.89143753051758, -129.16854858398438, 
13.095906257629395, 3, 55.66240692138672, -129.20123291015625, 
13.358874320983887, 3, 54.41551971435547, -129.23681640625, 
13.682326316833496, 3, 53.1419677734375, -129.26589965820312, 
13.958173751831055, 0, 51.84166717529297, -129.28848266601562, 
14.011083602905273, 0, 50.566619873046875, -129.3157958984375, 
14.050031661987305, 2, 49.26906967163086, -129.34426879882812, 
14.261323928833008, 2, 47.95765686035156, -129.367431640625, 
14.633980751037598, 2, 46.63084030151367, -129.3937530517578, 
14.938624382019043, 2, 45.28754425048828, -129.42111206054688, 
15.1222562789917, 2, 43.92710494995117, -129.44883728027344, 
15.068401336669922, 2, 42.59527587890625, -129.47579956054688, 
14.993976593017578, 2, 41.211463928222656, -129.50399780273438, 
14.923211097717285, 2, 39.92757797241211, -129.52891540527344, 
15.003826141357422, 2, 38.62632369995117, -129.5555419921875, 
15.227312088012695, 2, 37.32184600830078, -129.58261108398438, 
15.42569637298584, 2, 36.01462936401367, -129.6097869873047, 
15.421457290649414, 0, 34.7266845703125, -129.63658142089844, 
15.387041091918945, 1, 33.0189208984375, -129.67205810546875, 
14.909661293029785, 1, 31.401891708374023, -129.7056121826172, 
14.531220436096191, 1, 29.793720245361328, -129.721923828125, 
14.224637985229492, 1, 28.272899627685547, -129.7325897216797, 
13.945775985717773, 1, 26.77157211303711, -129.73793029785156, 
13.687214851379395, 1, 25.326337814331055, -129.73902893066406, 
13.43748664855957, 1, 23.9013614654541, -129.74423217773438, 
13.189193725585938, 1, 22.49297332763672, -129.74398803710938, 
12.948962211608887, 1, 21.12044334411621, -129.73916625976562, 
12.291038513183594, -1, 19.786617279052734, -129.73504638671875, 
12.09127140045166, 0, 18.526830673217773, -129.72897338867188, 
11.60377311706543, -1, 17.300880432128906, -129.72344970703125, 
11.462145805358887, -1, 16.12996482849121, -129.71730041503906, 
10.931601524353027, 0, 15.002778053283691, -129.71121215820312, 
10.910321235656738, 0, 13.923441886901855, -129.70538330078125, 
10.884562492370605, 0, 12.836209297180176, -129.6962127685547, 
10.749682426452637, 0, 11.756135940551758, -129.6361083984375, 
10.468398094177246, 0, 10.699639320373535, -129.47483825683594, 
10.161972045898438, 0, 9.610474586486816, -129.20846557617188, 
9.869298934936523, 0, 8.732268333435059, -128.9284210205078, 
9.669795036315918, 0, 7.831198692321777, -128.56350708007812, 
9.559513092041016, 0, 6.972846031188965, -128.13339233398438, 
9.609884262084961, 0, 6.172325134277344, -127.61532592773438, 
9.467757225036621, 0, 5.396046161651611, -127.07667541503906, 
9.525436401367188, 0, 4.627017498016357, -126.5258560180664, 
9.323454856872559, 0, 3.883655309677124, -125.95063018798828, 
9.298079490661621, 0, 3.1869871616363525, -125.33002471923828, 
8.939276695251465, 0, 2.563713550567627, -124.66668701171875, 
8.846955299377441, 0, 2.011718988418579, -123.97154235839844, 
8.76502513885498, 0, 1.701820969581604, -123.476318359375, 
8.702286720275879, 0, 1.4375625848770142, -122.96256256103516, 
8.682437896728516, 0, 1.1855123043060303, -122.44962310791016, 
8.614209175109863, 0, 0.9632149934768677, -121.9255142211914, 
8.629342079162598, 0, 0.7803407311439514, -121.38987731933594, 
8.39107608795166, 0, 0.6497408747673035, -120.85218811035156, 
8.308065414428711, 0, 0.5334843397140503, -120.31593322753906, 
8.124922752380371, 0, 0.4803479015827179, -119.77818298339844, 
8.109943389892578, 0, 0.4578630030155182, -119.24293518066406, 
8.148978233337402, 0, 0.42979323863983154, -118.70596313476562, 
8.171280860900879, 0, 0.42649367451667786, -118.17179107666016, 
8.14101505279541, 0, 0.4412384033203125, -117.64202117919922, 
8.104965209960938, 0, 0.4437316656112671, -117.1122817993164, 
7.885483264923096, 1, 0.45449188351631165, -116.59175872802734, 
8.069806098937988, 1, 0.4681198000907898, -116.06378936767578, 
8.329140663146973, 1, 0.48137372732162476, -115.51939392089844, 
8.61514663696289, 1, 0.4888758659362793, -114.95504760742188, 
8.882678985595703, 1, 0.48070356249809265, -114.3729476928711, 
9.206805229187012, 1, 0.48224836587905884, -113.76914978027344, 
9.523728370666504, 1, 0.4829435646533966, -113.14371490478516, 
9.833050727844238, 1, 0.48249495029449463, -112.49705505371094, 
10.131998062133789, 1, 0.481372207403183, -111.8299789428711, 
10.422303199768066, 1, 0.4798599183559418, -111.1430435180664, 
10.627960205078125, 1, 0.4819781482219696, -110.43992614746094, 
10.650980949401855, 1, 0.48318740725517273, -109.73326110839844, 
10.765096664428711, 1, 0.47325682640075684, -109.02030944824219, 
11.035938262939453, 0, 0.4682253897190094, -108.29336547851562, 
11.020801544189453, 0, 0.46434980630874634, -107.56816101074219, 
11.008737564086914, 0, 0.4605679214000702, -106.84379577636719, 
11.04578971862793, 2, 0.4567330777645111, -106.11872863769531, 
11.309657096862793, 2, 0.45272642374038696, -105.37322235107422, 
11.402445793151855, 2, 0.4486202895641327, -104.61858367919922, 
11.378450393676758, 2, 0.44454923272132874, -103.86399841308594, 
11.371247291564941, 2, 0.4407113492488861, -103.11003875732422, 
11.354819297790527, 2, 0.43658629059791565, -102.3583755493164, 
11.345105171203613, 2, 0.43218931555747986, -101.60746765136719, 
11.441879272460938, 2, 0.4279818534851074, -100.85192108154297, 
11.637530326843262, 2, 0.42356687784194946, -100.08460998535156, 
11.880890846252441, 2, 0.4187968373298645, -99.3012466430664, 
12.14052963256836, 2, 0.4137803614139557, -98.50032043457031, 
12.40363597869873, 2, 0.40890470147132874, -97.68154907226562, 
12.667421340942383, 2, 0.40397581458091736, -96.84480285644531, 
12.930255889892578, 2, 0.39894333481788635, -95.99010467529297, 
13.191346168518066, 2, 0.3937925696372986, -95.11760711669922, 
13.450301170349121, 2, 0.38851895928382874, -94.22744750976562, 
13.508610725402832, 0, 0.38316023349761963, -93.32652282714844, 
13.487979888916016, 0, 0.37778976559638977, -92.42678833007812, 
13.469569206237793, 3, 0.37241408228874207, -91.52828979492188, 
13.741731643676758, 3, 0.36696287989616394, -90.61852264404297, 
13.98374080657959, 3, 0.36140045523643494, -89.69216918945312, 
14.129838943481445, 3, 0.3558991849422455, -88.75846099853516, 
14.10555362701416, 3, 0.34936612844467163, -87.82122802734375, 
14.370644569396973, 3, 0.3475411832332611, -86.87313079833984, 
14.672483444213867, 3, 0.3418533205986023, -85.90383911132812, 
14.939545631408691, 3, 0.3332318067550659, -84.91578674316406, 
15.127424240112305, 3, 0.3227291703224182, -83.91507720947266, 
15.377863883972168, 3, 0.3136814832687378, -82.89681243896484, 
15.606772422790527, 3, 0.3054351806640625, -81.8625259399414, 
15.825549125671387, 3, 0.2974613904953003, -80.81306457519531, 
16.0396728515625, 3, 0.289511114358902, -79.74883270263672, 
16.251279830932617, 3, 0.2815078794956207, -78.67005920410156, 
16.461658477783203, 3, 0.2731913626194, -77.57682800292969, 
16.669349670410156, 3, 0.26486313343048096, -76.46932220458984, 
16.874094009399414, 3, 0.2567163109779358, -75.3478012084961, 
17.025409698486328, 0, 0.24839003384113312, -74.21465301513672, 
16.993602752685547, 0, 0.24027907848358154, -73.08244323730469, 
16.968610763549805, 0, 0.23207733035087585, -71.95173645019531, 
16.911537170410156, 2, 0.2194634974002838, -70.2606430053711, 
17.066524505615234, 2, 0.21089720726013184, -69.1251449584961, 
17.3720645904541, 2, 0.19778670370578766, -67.39761352539062, 
17.585710525512695, 2, 0.18886657059192657, -66.22826385498047, 
17.909801483154297, 2, 0.17520812153816223, -64.44680786132812, 
18.240373611450195, 2, 0.1612127721309662, -62.63214874267578, 
18.567262649536133, 2, 0.1468827724456787, -60.78446578979492, 
18.893972396850586, 2, 0.13222000002861023, -58.903900146484375, 
19.00391960144043, 2, 0.12654250860214233, -57.00815200805664, 
19.083995819091797, 0, 0.09876174479722977, -55.10268783569336, 
19.278955459594727, 0, 0.08756560832262039, -53.179901123046875, 
19.362899780273438, 3, 0.07939864695072174, -51.25395965576172, 
19.48464584350586, 3, 0.06951064616441727, -49.30921936035156, 
19.43277359008789, 3, 0.05802825838327408, -47.366966247558594, 
19.53140640258789, 3, 0.045057523995637894, -45.42058563232422, 
19.77385139465332, 3, 0.031355131417512894, -43.45331573486328, 
20.04889678955078, 3, 0.01717422530055046, -41.45858383178711, 
20.278865814208984, 3, 0.0028964232187718153, -39.43724060058594, 
20.31283187866211, 3, -0.012641295790672302, -37.406986236572266, 
20.353057861328125, 3, -0.028713379055261612, -35.37118911743164, 
20.304931640625, 0, -0.0447053499519825, -33.338958740234375, 
20.266218185424805, 0, -0.06052551046013832, -31.310638427734375, 
20.112180709838867, 2, -0.07620590180158615, -29.29249382019043, 
19.979999542236328, 2, -0.0917082205414772, -27.290868759155273, 
19.927751541137695, 2, -0.1070997565984726, -25.295448303222656, 
19.8952579498291, 2, -0.12238967418670654, -23.30495262145996, 
19.85198402404785, 2, -0.13758116960525513, -21.31939125061035, 
19.790430068969727, 2, -0.15264633297920227, -19.338247299194336, 
19.70147132873535, 2, -0.1674627661705017, -17.365564346313477, 
19.65751838684082, 2, -0.18223586678504944, -15.39742374420166, 
19.57249641418457, 2, -0.1974194347858429, -13.436816215515137, 
19.51559066772461, 0, -0.21246734261512756, -11.484135627746582, 
19.483430862426758, 1, -0.22672027349472046, -9.534829139709473, 
18.96664047241211, 1, -0.24047072231769562, -7.622467994689941, 
18.571313858032227, 1, -0.2541976869106293, -5.753781795501709, 
18.239133834838867, 1, -0.26810547709465027, -3.9210851192474365, 
17.972187042236328, 1, -0.2814994752407074, -2.1180126667022705, 
17.74643325805664, 1, -0.29415327310562134, -0.33787107467651367, 
17.560405731201172, 1, -0.3071379065513611, 1.4230626821517944, 
17.392745971679688, 1, -0.31969374418258667, 3.166201114654541, 
17.22650909423828, 1, -0.3320152163505554, 4.892358303070068, 
17.145362854003906, 0, -0.34398093819618225, 6.609151363372803, 
17.13698387145996, 0, -0.35609450936317444, 8.323150634765625, 
17.13420295715332, 2, -0.3470100462436676, 10.035046577453613, 
17.16647720336914, 2, -0.33192795515060425, 11.180267333984375, 
17.085418701171875, 2, -0.30683380365371704, 12.893622398376465, 
17.011198043823242, 2, -0.26656967401504517, 14.599204063415527, 
16.94062614440918, 2, -0.23395416140556335, 15.730502128601074, 
16.888713836669922, 2, -0.2012287825345993, 16.857877731323242, 
16.888336181640625, 2, -0.1662585437297821, 17.985254287719727, 
16.832988739013672, 2, -0.12747344374656677, 19.109272003173828, 
16.792068481445312, 2, -0.08665099740028381, 20.230207443237305, 
16.726390838623047, 2, -0.043585509061813354, 21.346576690673828, 
16.7247314453125, 2, -0.0005154418759047985, 22.46125602722168, 
16.690574645996094, 2, 0.043119657784700394, 23.574857711791992, 
16.648502349853516, 0, 0.08680526167154312, 24.6851806640625, 
16.628063201904297, 0, 0.13026107847690582, 25.794111251831055, 
16.60722541809082, 0, 0.1737068146467209, 26.90157127380371, 
16.416048049926758, 1, 0.21690887212753296, 28.001773834228516, 
